sentence,cluster_label,dim1,dim2
"If I see things that are not of acceptable quality, I will blame you.""
",2,0.6493645,-1.0047408
"As Peter observes, Morlun prefers to blame the universe itself for his failure rather than just accept that he needs to do better.
",2,1.598958,-2.3332956
"""Nobody to Blame"" won Song of the Year at the ACM Awards.
",0,8.947839,2.952247
"Sallust, Titus Munatius Plancus and Quintus Pompeius Rufus also tried to blame Cicero, one of the leaders of the Senators' opposition to the triumvirate, for his support of Milo.
",2,1.3589691,-2.969557
"After all the evidence that had been heard, the Commissioners stated that the question as to who was to blame resolved itself into a simple issue, namely which of the two ships changed her course during the fog.
",2,0.41295934,-1.1868786
"It is easier to rationalize suffering caused by a theft or accidental injuries, but the physical, mental and existential horrors of persistent events of repeated violence over long periods of time such as Holocaust, or an innocent child slowly suffering from the pain of cancer, cannot be rationalized by one sided self blame and belittling a personhood.
",1,-0.014137479,2.0182228
"No lives were lost, but the aircraft were destroyed and the accidents were attributed to insufficient supervision, which placed the blame on Aldrin.
",1,-2.7166991,1.7691274
"In the deserts of Israel the ""afrur"" (""dirt"" in colloquial Hebrew, from its habit of covering itself with dirt) is believed to have a powerful venom, and that it is possibly to blame for deaths attributed to snake and scorpion envenomation.
",2,-0.22658497,-2.8411298
"He steals tools from Kevin's garage which belonged to Kevin's father Bill (Peter Armitage) and lets Gary take the blame for it, only to defend him, this is a way for him to make Gary believe the air is cleared between the pair as they shake hands and make up.
",1,-2.456375,2.1366482
"In Idaho, J&J is part of a lawsuit accusing the company for being partially to blame for opioid-related overdose deaths.
",2,-0.37531388,-2.9110966
"The manager will publicly take the blame, while the department works on solving the problem.
",1,-1.9712619,2.4174454
"When Beijing knew of Lu's death and the loss of Nanjing, they chose to impeach Lu in order to place the blame on him, saying he was incapable of commanding the battle.
",1,-2.107217,1.6305717
"Many historians blame Blum for being too timid and thereby dissolving the revolutionary fervor of the workers.
",2,2.7582767,-3.2496972
"If they can appreciate a little less mania and a little more melody, ""I Blame You"" will be a comfortable fit"" and calling it ""probably Froberg's most melodic and diverse record.""
",0,9.761336,3.0725253
"During this time, Gaviglio spoke again of the incident, acknowledging that Kennedy was the instigator, but also laying blame on Dodd.
",1,-1.6657635,0.44317517
"The willingness of maintaining one's reputation may be a key factor explaining the relationship between accountability and blame avoidance.
",1,-0.43723622,1.7342944
"As is the case in other industries, when there is a mistake or error made people look for someone to blame.
",2,-0.7323474,-1.4829423
"If you want to blame the Curse of the Bambino and the goat in Chicago or a series of other things, that's fine.
",2,0.68954307,-0.7667559
"It has also been used to describe a person taking the blame for something in order to solve an issue or save someone else.
",1,-2.2622752,1.3173434
"Scott Shetler of ""Slant Magazine"" felt it had ""predictable jokes"" which had been done better on ""South Park"" with the satirical song ""Blame Canada"".
",0,8.553862,2.9003992
"In a figurative sense, this could mean that Tintoretto does not denounce the prostitutes of Venice, but the men who - despite the threat of infection persistently indulging in their lust - use their services, but shift the blame for sexually transmitted diseases onto women.
",1,-1.9585445,1.9117172
"Late-Republican and Imperial politicians and historical writers fixed blame for the demise of the Roman Republic on greed for wealth and power, from Sallust and Plutarch to the Gracchi and Cicero.
",1,-1.4364203,0.07931011
"Residents blame the town council for being ineffective and unfair.
",2,3.0088634,-1.8240204
"When asked about the welfare of those regions who will be negatively affected by the reallocation of the budget, Alvarez was unapologetic and told the affected citizens in the regions to blame their constituents for the retaliatory budget cuts.
",2,1.4581753,-2.2470737
"Instead of letting Gibbs take all the blame for the charges, Tony, Ziva, and McGee take responsibility for what happened and resign.
",1,-2.8633912,1.0356213
"Toronto interim manager Jack McCloskey said: ""While the blame for that certainly does not rest on O'Neill and his staff alone, we need a change.""
",1,-1.4085605,1.1440012
"LAPD Chief of Police Daryl Gates, who had already announced his resignation by the time of the riots, was attributed with much of the blame for failure to de-escalate the situation and overall mismanagement.
",1,-2.4111304,0.8450433
"Some Bhandari authors say that the community should not blame brahmins for lack of their education during British Raj.
",2,1.3197798,-2.1172376
"Your doctrines I maun blame, you shall hear, you shall hear
",-1,1.7451297,2.564923
"While he was largely cleared of any blame, this did not help his career.
",1,-1.1490655,1.5703194
"A recent quote by Paul McNamee indicates that investigations found nothing, commenting that ""an investigation into injuries at the Australian Open, by the ATP and WTA tours, had laid no blame on Rebound Ace.
",1,-1.9681574,0.48980328
"Seeing no alternative, Querelle betrays Gil to Mario, adding to Gil's already dire situation the blame for a murder he didn't commit.
",1,-2.5065444,1.889022
"The screenplay concerns a father who takes the blame for a crime committed by his daughter.
",1,-2.577996,1.5648644
"Mick is humiliated and Stuart says Mick cannot handle it and adds that he saved Mick from abuse by taking the blame for what Mick did when they were teenagers and calls Mick a coward.
",1,-2.7698646,1.4815509
"Morshead shouldered the blame – ""I have nothing but praise for the Bhutia coolies of the higher Himalaya.
",1,-1.3022532,2.8566368
"When Nandu meets Malli, Malli reveals that instead of working along with Nandu and getting only half, he decided to take up Baji Reddy's offer and kill Shiva Reddy and place the blame on Nandu, getting INR 2,50,00,000 from Baji Reddy and his cut from the original hit.
",1,-2.4414206,2.49105
"Guza's dialogue for the Johnny Zacchara character expresses that all four are to blame, stating, ""kill each other for power and money and turn around and lie and say that we have honor, that we protect family, that women and children are safe.""
",2,-1.250622,-1.2968376
"Despite criticism of the Saudi government from the relatives of the stampede's casualties, Saudi officials put the blame on unruly pilgrims for causing the stampede and denied that authorities could have done more to stop the stampede.
",1,-3.2621207,1.7326537
"On May 18, 2005, Judge Lefkow testified before the U.S. Congress on the problem of providing security for judges, placing some of the blame for the attack on her family on rhetoric against judges issued by persons such as Pat Robertson.
",1,-2.5518522,0.94738984
"The Director, Transport Safety has oversight of safety regulation schemes and industry performance under the schemes, while the Chief Investigator, Transport Safety is responsible for no blame or just culture inquiries and investigations in the transport sector.
",1,-0.5501088,2.9033678
"They blame ugly wars and diplomatic controversies on imperialist exploitation by Western nations and Japan.
",2,1.9195698,-2.016945
"The first part of Miguel's set list featured pop songs and contemporary ballads; during the second half he sang boleros from ""Segundo Romance"" and ranchera songs, before closing with ""Será Que No Me Amas"", the Spanish version of the Jackson 5's ""Blame It on the Boogie"".
",0,9.405902,2.380438
"Wolf believes that the outsiders should blame the lucky and unlucky drivers equally despite their intuition that the two of them should not feel equally bad (i.e., the unlucky driver that ran over a pedestrian should feel worse).
",2,0.39966604,-1.4510014
"Tianqi also learns the truth about that fateful day in which Tianjun died but does not blame Ou Yaruo for it.
",2,1.5506492,-2.242249
"However, after someone (later revealed as Walt) sets the raft on fire, Sawyer and Michael blame Jin and Sawyer takes him to the beach with the intent of beating him.
",2,1.4221435,-0.5563595
"Urquhart receives orders to retreat, while the other Allied commanders blame the various difficulties encountered for their failure to provide the needed support.
",2,2.0754707,-2.23939
"In the post-game interview, Schneider took the blame for the loss, saying, ""It was unacceptable to play that way and to put my team in that situation and not even give them a chance to win.""
",1,-2.292553,0.93197596
"The bird had been killed by some of his classmates who had planned to blame him for its death.
",2,1.3086381,-1.8426203
"However, upon his re-instatement by key figures in the party (most notably Julius Nicholson), Tucker exacts revenge on Steve by forcing Nicholson to pass the full blame of a recent scandal to Fleming in his inquiry report, forcing him to resign from his position after less than a week.
",1,-2.1784358,2.7934275
"A number of proverbs derive from the story, with the general meaning of being to blame for one's own misfortune.
",2,-0.6558277,-1.7584387
"Colonel Marquand (Raymond Burr), who had bribed Lonnie to take the blame for his daughter, uses her story to have Sheriff Wheaton (Kelly Thordsen) kill Lonnie, thereby putting an end to all this mess.
",1,-2.1394055,2.1590858
"""Relax"" centred upon a ""repressed"" bed and breakfast proprietor who seduces a guest before claiming a disturbed twin brother was to blame.
",2,-0.7653799,-0.88414294
"The lack of food in Rome caused the public to blame the Triumvirate and shift its sympathies towards Pompey.
",2,1.0175327,-1.3575407
"However most of the fans blame went to the leaders of the Greensburg Athletic Association, who were accused of spreading rumors that the various star players would not appear in the game.
",1,-0.66569245,1.519961
"They claimed that inflated prices were to blame.
",2,-0.16235927,-1.9301964
"After the race owner Chris Giles commented ""I don't blame the jockey, but maybe he would do it differently if he did it again and wait a bit longer"".
",2,0.566906,-1.8167336
"The MOE denied that students were to blame, stating that more than 95% of students allocated tickets had attended events, and that some schools had asked to purchase additional tickets due to overwhelming demand.
",2,-0.7122354,-2.290226
"Although the true cause of the fire was never determined, newspapers at the time speculated that the Japanese were to blame.
",2,-0.48942342,-3.4990692
"He appeared at the inquest held at Auckland into her sinking, the blame for which was placed on the master.
",1,-1.9131225,1.5261362
"Quadros laid the blame for the country's high rate of inflation on his predecessor, Juscelino Kubitschek, whom he berated for nepotism and corruption.
",1,-2.6931896,0.7258022
"Lennie Mae died suddenly in her early 40s, and Africa would later blame the hospital for her death.
",2,1.3590574,-0.68129176
"Fletcher took all the blame, despite turning down the chance to join the rebels himself because of his loyalty to the England cause.
",1,-1.5707654,2.2510078
"The referee disallowed the foul deciding that Hanlan was to blame.
",2,-1.0062413,-1.903523
"His opinion was that the people were not to blame, the preachers were.
",2,-1.0439402,-1.3359845
"The false Empress tries to pin the blame on Siu-bo by revealing Siu-bo's feet.
",1,-1.6569239,2.4499938
"I blame the whole of nature.
",2,0.4164444,-0.20834923
"At Survivor Series, Chavo kicked out of an attempted sharpshooter, causing Benoit to knock Vickie off the ring apron and on her head, causing her to begin to wear a neck brace and blame Benoit for ""intentionally"" hitting her.
",2,2.2496278,-2.9188557
"They specifically commended the Commission for not politicizing blame in the report.
",1,-1.1022432,2.3328497
"Empress Dowager Cixi (1835-1908) was in control of imperial policy after 1861; she had remarkable political skills but historians blame her for major policy failures and the growing weakness of China.
",2,2.3949542,-3.8429887
"Further to this, Pugh accepted 'overall political responsibility' for the Cowes Enterprise College project's defects, and once again sought to lay the blame at the feet of two former council officers.
",1,-2.2562869,1.009472
"Joe is set up to take the blame.
",1,-1.8652412,2.3381426
"In response to the press report, Belgian politicians put the blame for the deception squarely with Fortis Group, pointing out that the Government had given out the details, but that the media had not picked up on it (among the welter of operations in support of banks).
",1,-2.8783715,1.2253773
"For example, as a child, Dolf is prone to blame others for problems in which he too played a role.
",2,1.3104546,-2.1214595
"Distrust continued to mount between the British, Singapore and Malayans leaders over the specifics of the arrest as Selkirk reported to Sandys that ""the Malays talk of arrested 25 for security reasons; Lee Kuan Yew talks of arrested 250 for security and political reasons; in fact, I believe both of them wish to arrest effective political opposition and blame us for doing so.""
",2,1.15907,-1.8552592
"Io realized who was truly to blame and banished Tiamat from his presence.
",2,-0.22186907,-0.91419846
"Due to the circumstances, however, Blythe was held not criminally liable with most of the blame lying with the promoters and the security members.
",1,-1.7808468,1.8806434
"Her discovery of Clive's body upon returning home inadvertently causes a citywide manhunt for both siblings; James lies to the police about Jacki's whereabouts the night of the murder, allowing blame to be shifted solely onto Julian.
",1,-1.2221948,1.8111979
"The band played its first official show in 1999 under the name Blame Game (they had performed several times before this under different names) at the ""Prison Issues Fest"", which was organized by Chris Ware at the Under the Couch venue on the Georgia Tech campus.
",0,7.8421416,3.0052216
"No criminal charges were ever filed, nor was the blame for the bombing ever determined, though a suicide bombing is suspected.
",1,-2.1650777,1.2148066
"Artists who have released on this label include LTJ Bukem, Blame, Photek, Blu Mar Ten, Seba, Source Direct, Makoto, Q Project, and Peshay.
",0,7.176441,3.0042293
"Former Federal Deposit Insurance Corporation Chair William Isaac placed much of the blame for the subprime mortgage crisis on the Securities and Exchange Commission and its fair-value accounting rules, especially the requirement for banks to mark their assets to market, particularly mortgage-backed securities.
",1,-2.6533303,0.5472517
"ITV had already said it was not to blame for the problem, which was pinned on human error at Technicolor, the firm which provides transmission.
",2,-0.74695563,-2.895573
"Academy"", titled ""Blame Gakuen!
",0,8.061877,4.0456233
"The government placed the blame on terrorists and foreign groups, while the opposition blamed it for orchestrating attacks to divert attention from its atrocities.
",1,-2.052209,1.5795587
"Marty tries to take the blame, but Natalie soon squanders that plan and Cole is sent to prison.
",1,-1.9802518,2.4459498
"The editorial board of ""The New York Times"" wrote that it was ""dangerous"" to blame German refugee policy without waiting for facts about the identity of the attacker to emerge.
",2,1.0297985,-0.32517383
"The jury find that while the evidence exonerates the firm of Edson, Moore & Co., from blame in the matter, it shows culpable neglect and inefficiency on the part of the public officials whose duty it is to determine and direct the erection of proper and adequate means of escape in case of fire or other disaster.
",1,-1.3174149,0.69516724
"When this proved unexpectedly strong, he wavered … and, by implication, threw upon Randolph the major part of the blame for the unfortunate legislation.""
",1,-2.2192252,0.94056416
"Other protests on the Capitol steps have used the seal as a rallying point: in 1960, a group picketing the execution of Caryl Chessman gathered around the seal and said, ""blame our leaders,"" in 1967 signs reading ""I Protest"" and ""Thou Shalt Not Kill"" were left on the seal to protest the execution of Aaron Mitchell, later that year a black casket representing ""the living dead farm worker"" was the centerpiece of a ""funeral"" march and placed atop the seal for an all-night vigil, and in 1990 the seal was marked with handprints of red paint by members of ACT UP, protesting possible state health care cuts.
",2,0.5116797,0.8287071
"The matter was made worse as two senior ministers, Brian Lenihan and Mary Coughlan appeared to blame each other for the affair.
",2,1.7260952,-2.9117804
"Gambier refused to renew the attack and threatened that if Cochrane tried to blame Gambier for the incomplete victory he would be seen as ""arrogantly claiming all the merit to yourself"".
",2,1.7139157,-3.4931138
"Anti-apartheid activists saw Thatcher's comments as making excuses for the apartheid government while ""placing the blame for government repression firmly on the side of the anti-government opposition""; however, Thatcher later acknowledged to a Conservative backbencher that:
",1,-2.4373322,1.2010504
"There was an immediate public outcry over this as people took to social media to blame incompetence as the cause and not the alleged sabotage that involved a simple switch that was switched off without anyone noticing and that caused a loss of 2000MW capacity.
",2,0.98379374,-1.7218988
"Whilst government ministers claimed that a junior official was to blame, the Conservatives said that the fault lay in part with senior management.
",2,-0.5939296,-2.4882052
"Pipes wrote in 2007, ""It's a mistake to blame Islam, a religion 14 centuries old, for the evil that should be ascribed to militant Islam, a totalitarian ideology less than a century old.
",2,1.2313849,-3.376386
"The album had four hit singles: the title track, and the group's three #1 hits, ""Girl I'm Gonna Miss You"", ""Baby Don't Forget My Number"", and ""Blame It on the Rain"".
",0,9.5413,2.1300507
"Chanakya had this girl assassinate Parvata instead, with the blame going to Rakshasa.
",1,-1.9966811,2.6687422
"Some historians argue that Howe failed to follow instructions and essentially abandoned Burgoyne's army, while others suggest that Burgoyne failed on his own and then tried to shift the blame to Howe and Clinton.
",1,-1.5591439,1.998828
"As earlier in the century, so this period also witnessed sporadic campaigns for the conversion of Armenians and Zoroastrians, focusing blame for economic and other ills on these and other minorities whose involvement in the spice export, for example, was well known.
",1,-0.7295995,1.6474285
"The Opies instead blame Katahdin, a vengeful spirit of the forest that has been awakened by the activities of the loggers, which Isely describes as ""larger than a dragon with the eyes of a cat"".
",2,1.6025901,-0.44056925
"Ludendorff, however, was interested in shifting the blame for the lost war to the politicians and to the Reichstag parties.
",1,-2.2146418,1.4229304
"If given the opportunity they attack plastic surgeons, torturing them to death through sadistic medical procedures as they blame them for their condition.
",2,1.496828,-0.8782026
"We wanted to create our own version, at the same length, to challenge the White House’s misdirected blame being placed upon video games.
",1,-1.1224414,2.5502372
"Talleyrand continued, ""I must confess that I felt much pity for him, for which political puritans will perhaps blame me, but with which I do not reproach myself, for I witnessed his agony"".
",2,1.0856447,-3.4433842
"Commissioner James Gordon has kept the criminal acts of Dent after his disfigurement a secret and allowed blame for his crimes to fall on Batman.
",1,-1.577598,1.6148484
"""I'm a Sussex boy and it horrifies me to see the club in such a state with no one prepared to take the blame for it,"" added Pigott.
",1,-2.2119164,1.6785256
"Wei pointed out that if he did so, Li Weiyue might blame the entire rebellion on Wang instead.
",2,1.1725063,-3.185284
"He later said that management was to blame for the wildcat strike, and that he intervened in an attempt to stop it.
",2,-0.3408282,-3.3097546
"The loss of the 1948 war in Palestine led to the Free Officers' blame of the King, and their promotion of that feeling among the Egyptian people.
",1,-0.49513754,1.9199615
"Few would have expected the crown to be able to do much more, and blame was directed mainly at local officials.
",1,-0.8158872,1.7851068
"Chris later enacts the robbery of the store with Snoop, killing a delivery woman and pistol-whipping Andre before reminding him to blame Omar.
",2,0.46781504,-1.0020941
"This was said so tenderly, without blame of any kind toward me or anybody else"".
",1,-0.82884455,1.793593
"The Commission said- ""The blame or the credit for the entire temple construction movement at Ayodhya must necessarily be attributed to the Sangh Parivar"".
",1,-1.6454247,1.7160116
"When Texas finds out Jodie slept with Dodger, a columnist for ""Soaplife"" said that they could not blame her for being jealous.
",2,2.1430407,-3.8532636
"Lake and Palmer blame Emerson for the loss as the use of an orchestra on tour was his idea.
",2,2.631137,-1.5777069
"A distraught and anguished Leonora reproaches Enrico for forcing her to such an extreme: it is he, she insists, who is ultimately to blame, although both of them must be punished by Heaven’s vengeance.
",2,-0.50113827,-1.818333
"In June 2007, the former VVD minister Dekker presented a report on the previous election, showing that the VVD lacked clear leadership roles, however the report did not single out individuals for blame for the party's losses.
",1,-1.09734,0.1205691
"Pietro runs to the place, sees him, and apprehends the trick played on him by his wife, which nevertheless he finally condones, because he is not himself free from blame.
",1,-0.900697,1.2036372
"Phil is eventually shown to blame ""his destructiveness on a response to self-hate: violence [...] the basis of his problem: his father had beaten him as a kid and he fears that he will do the same to his son.""
",2,1.1966306,-2.6054502
"To the extent that people are pathologically narcissistic, the person with NPD can be a self-absorbed control freak who passes blame by psychological projection and is intolerant of contradictory views and opinions; is apathetic towards the emotional, mental, and psychological needs of other people; and is indifferent to the negative effects of their behaviors, whilst insisting that people should see them as an ideal person.
",1,-1.0292926,2.9672463
"For a mother to die in childbirth or late pregnancy soon came to be considered a sin, the blame for the death of the unborn child being placed on the mother who in a sense was responsible for the infant's death (Stone & Walter p. 176).
",1,-2.6618495,1.1431433
"Suraj (Shatrughan Sinha) and Lala (Jeetendra) were good friends before falling prey to the vicious tricks of Sundar (Tinnu Anand), so much so that Lala believes his wife is dead and Suraj is to blame for that.
",2,-0.7486157,-2.354791
"Johnny and Sarah are ultimately nervous not only about the baby's survival chances, but also of the skyrocketing hospital bills that will now need to be paid following the baby's delivery, causing Sarah to have a brief nervous breakdown and blame Johnny for Frankie's death, and tearfully berates him.
",2,1.8710974,-2.0656345
"In his campaign, Zhirinovsky promoted the idea of a ""great Russia"" surrounded by imperialists and spies, essentially laying the blame for Russia's shortcomings on sabotage.
",1,-2.5785658,0.9271659
"""The offensive part was not so much that Ray Parker Jr. had ripped this song off,"" says Lewis, who goes on to blame the arrogance of music industry execs who thought they could simply pay him off for stealing his melody.
",2,0.9735092,-2.6819005
"The rest of the plot forms on how he frees himself from the blame and who killed the professor and why?
",1,-1.4719174,2.7567093
"As a young man, Wang came to blame the Qing dynasty for holding China back, and making it too weak to fight off exploitation by Western imperialist powers.
",2,1.4895297,-1.8381399
"Payments from ""Konto"" 5 to the bank account of General Friedrich Paulus stopped in August 1943 not because Paulus had lost the Battle of Stalingrad, but because Paulus had gone on Soviet radio to blame Hitler for the defeat.
",2,1.2858706,-2.204117
"Congolese authorities blame the ADF.
",2,1.2440629,0.09747435
"Weizmann remained loyal to Britain, tried to shift the blame onto dark forces.
",1,-1.1647711,2.4494295
"They spent six months writing and recording a debut album, ""The Constant"" (2010), in Sweden with producer Klas Åhlund, keyboardist Emlyn Maillard, and multi-instrumentalist and producer Al Shux under the band name I Blame Coco.
",0,8.913383,3.9937592
"She explained that women like Diana are tempted to remain silent in the situation because blame themselves for willingly entering a man's home to begin with.
",2,0.81895435,0.14398548
"In response to the ""60 Minutes"" report, Executive Recycling issued a statement claiming that they ""... discovered that forged documents (provided by the port authorities) were used to improperly shift blame to us when ER (Executive Recycling) sold the tested working units to a Canadian wholesale buyer.
",1,-0.97785604,2.299927
"She didn't blame Matt for the murder, since it was a result of the brainwashing from the Secret Empire.
",2,1.1374912,-1.9415218
"The officers believed that given U.S. support for the rebels, defeat was inevitable, and Árbenz was to blame for it.
",2,-0.7943746,-3.1023793
"Cannon argued he was not to blame for the dispute and had made numerous services available to the Charleston police.
",2,-1.0273598,-2.692497
"Antisemitic beliefs are also regularly found on incel forums, with some posters going so far as to blame the rise of feminism on a plot masterminded by Jews to weaken the Western world.
",2,1.9538647,-3.077625
"Until the death of the earl in 1781 the cause had been carefully concealed and supernatural forces held to blame.
",2,-0.8009367,-0.64476144
"The man responds: ""You won't blame me, then, for taking your clothes.
",2,0.5739596,-2.1487205
"The duke's reputation suffered, because several popular accounts, notably the one written by the monk Juan de Victoria, placed all blame for the defeat on him.
",1,-1.7850456,0.6509262
"Heterosexual wives of homosexual men who did not know of their husband's sexual orientation may feel deceived or blame themselves for not having known.
",2,1.4007361,-4.219632
"On the other hand, two experts with the International Livestock Research Institute suggested that it was premature to blame climate change for the drought.
",2,1.194469,-1.5771227
"When he returned to Constantinople, Valens accused Traianus of cowardice, but thanks to the support of the ""magistri militum"" Arinthaeus and Victor, Traianus put the blame on Valens' persecution of the Nicenians.
",1,-2.8450663,1.5311334
"Having decided to earn on currency market trading Savely Skotenkov loses almost all his money, having believed the prognosticators of the leading English-language mass media.He begins to blame the Americans for his troubles, and soon he is recruited by the FSB.
",2,1.2371595,-2.1023045
"The lack of equipment and divers were partially to blame for slowness in the salvage operation.
",2,0.23235503,-3.525943
"Recently the trend has reversed, with the local village children becoming ill and the college babies remaining healthy, something that the local villagers somehow blame on the unpopular and arrogant faculty members.
",2,0.4690472,-3.0586445
"Based on Zane Grey's 1925 novel of the same name and written by Lucien Hubbard, the film is about a trader who uncovers a scheme to blame the Indians for a Buffalo massacre.
",2,0.97027504,-0.78813404
"""Abrahamson shows that whatever the failings and weaknesses of the young, it is their elders who insist on wriggling away from blame.
",1,-1.3031186,1.9071668
"Dylan also performed ""Only a Pawn in Their Game"", a provocative and not completely popular choice because it asserted that Byron De La Beckwith, as a poor white man, was not personally or primarily to blame for the murder of Medgar Evers.
",2,-1.0625814,-4.0286703
"Out in the woods, Jonah and Mac desperately try to find Elliot while arguing over who's to blame for the way the night has gone.
",2,-0.37203375,-2.9088311
"In a 1960 interview conducted by Kenneth Leish for Columbia University's Oral History Research Office, Pruss said early dirigible travel was safe, and therefore he strongly believed that sabotage was to blame.
",2,-0.91678107,-2.124624
"The widows are also upset that the company Indian Oil and the arrested officers have tried to pass on blame on their husbands.
",1,-1.4224656,2.0926332
"Terry Brighton's 2005 book ""Hell Riders: The Truth about the Charge of the Light Brigade"" provides a more recent critical account of Cardigan as a brigade commander but finds him in no way to blame for the charge.
",2,-1.375336,-3.0363057
"While no proof was found as to who the culprit was, those in charge of Texas at the time attempted multiple times to publicly blame and punish the Caddoans for the incidents with the U.S. government trying to keep them in check.
",2,0.6093186,-2.8947356
"Though his friends understand that the Highlander was influenced by another and could not distinguish illusion from reality, Duncan never fully recovers from the death of Richie and continues to blame himself for the young man's death.
",2,1.0091257,-2.5666583
"This provoked an indignant response from Solomon Van Rensselaer, who compared Armstrong to Benedict Arnold and laid the blame squarely on Lieutenant-Colonel Chrystie (who had died of natural causes in July 1813), who he accused of cowardice and said ""to his failure may mainly be attributed all our disasters.""
",1,-2.9497044,0.62996066
"Reports of the day put the blame on traders' supplying the people with liquor causing the people to ″neglect laying up their usual supply of provisions″.
",1,-2.7797625,1.9265743
"Also reported were crime-scene photos taken in the family's three-bedroom apartment, as well as a videotape of Rodriguez casting blame on Brown.""
",1,-1.5211142,1.9774196
"This laid a large portion of the blame for the social issues on the policies of the Conservative government of Margaret Thatcher.
",1,-2.6291177,1.0063524
"Dov Halfon of Ha’aretz wrote “""Sh’chur"" has broken one of the central tenets of traditional Sephardic thought: Always blame the Ashkenazis.” The film was a subject of extensive debate among Israeli academics for its perceived negative portrayal of Mizrahi Jewish community.
",2,0.4996201,-0.121609
"Why should I blame her that she filled my days <br> With misery, or that she late <br> Have taught to ignorant men most violent ways <br> Or hurled the little streets upon the great.
",2,1.1271352,-2.359609
"The Alberta Alliance Party devised a campaign strategy in September 2004 prior to election called ""I Blame Ralph"", the purpose of which was to court voters who were uncomfortable with Ralph Klein's behaviour, and highlight his tight controls over the governments decision making.
",0,8.925976,2.9599328
"Mulhearn started the following season as first choice, playing as they won the 1968 FA Charity Shield, but was dropped following a European Cup defeat to Fenerbahçe, in which his failure to claim a cross resulted in a winning goal for the Turkish side, leading Malcolm Allison to blame him for the defeat.
",2,1.0668058,-2.9054782
"While we are not apportioning blame, we want to say that the tragedy could have been averted if the PHCN had maintained the affected facility.""
",1,-1.7453699,1.1666063
"But he takes some of the blame as well; he was clearly taken by the woman at first, but apparently matured a little and saw through 'her fog, her amphetamine, and her pearls.'""
",1,-1.910109,2.0213056
"An investigation into the collision by the Australian Maritime Safety Authority (AMSA) was inconclusive and unable to assign blame for the collision.
",1,-2.2071114,0.8955777
"Linda Sharp, David's mother does not blame other climbers.
",2,0.6465494,-1.0191127
"It was then reported on 22 May 2018 that Darius and Umar will arrive following Shakil's death in a stabbing, with Sophie Dainty of ""Digital Spy"" reporting that Darius is ""desperate for someone to blame"".
",2,-0.5674588,-2.2574146
"Larwood was furious at the notion, pointing out that he had been following orders from his captain, and that was where any blame should lie.
",1,-1.6644163,1.1747762
"His successor as governor, an old political rival, William Woodbridge, was determined to place the blame for Michigan's financial mess on Mason, and charged Mason with corruption related to the $5,000,000 loan.
",1,-2.5851207,1.2812433
"Governor John Martin attempted to blame Mayo for the security breach.
",2,1.536273,-2.2421849
"Xiao Shu regains part of her childhood memory and remembers that her father is also to blame for her brother's death.
",2,-0.38819888,-2.616452
"With the help of another inmate Strickland kills the attacker in self-defence, with the other inmate taking the blame, and is burdened with this guilt during ""Darkest Place"".
",1,-2.2114198,2.197953
"The two decide to place the blame on an enemy from the past, MacGregor, a man whose son was killed when he was run over by Richard's car while Richard was driving drunk.
",1,-2.6093426,2.5773206
"As Martin escorts Leverson out, Bosie appears upstage and dances towards Oscar, who reads from his 1881 poem, ""Glukupikros Eros"": ""Sweet, I blame you not, for mine the fault was, had I not been made of common clay..."" They embrace.
",2,0.77042365,-1.0515896
"She puts the blame on Suresh.
",1,-2.5140934,2.136049
"In ""Lightning Strikes"", the show parodies the desire to blame things on youth culture.
",2,1.2979709,-0.95998377
"Some laid the blame of the excessive closures: ""not"" on the public's actual ability to make alternative travel arrangements - to 'cope', but on council and school administrators' having an unhelpful risk-averse 'health and safety driven' legal attitude.
",1,-2.109601,-0.020093182
"The United States Congress Joint Committee on the Conduct of the War later exonerated Burnside and placed the blame for the Union defeat at the Crater on General Meade for requiring the specially trained USCT (United States Colored Troops) men to be withdrawn.
",1,-2.9322336,0.95634353
"Kamehameha and his chiefs, who were on board, immediately left and paddled quickly to the shore, making it clear they were to blame for the sabotage.
",2,-0.76217496,-2.4670825
"She also finds a form of denial among Israelis that Palestinians bear the blame for the Nakba by not accepting the UN's proposed partition of Palestine into separate ethnic states.
",1,-1.9671524,0.3292453
"A junta delegation met with Diallo on 2 January and condemned the search, saying that ""uncontrollable elements out to hurt the junta"" were to blame and that the junta had nothing to do with it.
",2,-0.35146374,-3.3499196
"), when she was wrecked at Port Elliot on 10 July 1856, but with no loss of life; Mennie and the harbour master Nation were highly praised for their conduct and Mennie was absolved of any blame.
",1,-1.4440719,0.4775191
"He has also hosted several radio programmes on BBC Radio Ulster, including weekly comedy quiz ""The Blame Game"".
",0,7.4174666,3.4759881
"Japanese sources, however, blame his superior, Mutaguchi, for both the weaknesses of the original plan, and the antipathy between himself and Sato which led Sato to concentrate on saving his division rather than driving on distant objectives.
",2,2.1803946,-2.3256295
"AN investigation found that the ship's electronic systems were not to blame; no other cause has been established.
",2,-0.79077125,-1.8672372
"Then-president George W. Bush even commented on the pair's relationship, implying that Simpson was to blame for Romo's lackluster performances.
",2,-0.5572873,-3.8062117
"Many Parisian buildings, including the Hôtel de Ville, the Tuileries Palace, the Palais de Justice and many other government buildings were in fact set afire by the soldiers of the Commune during the last days of the Commune, prompting the press and Parisian public opinion to blame the ""pétroleuses"".<br>
",2,0.6571459,-1.8322749
