sentence,cluster_label,dim1,dim2
"-Stomach ache
",0,-1.2368504,0.532754
"Sautens is a municipality in the Imst district located southeast of Imst on the lower course of the Ötztaler Ache.
",1,5.6609707,-2.057113
"The Ötztaler Ache is a river in the district of Imst, Tyrol, Austria, a right tributary of the Inn.
",1,6.092479,-1.8803498
"AChE is an enzyme involved with neurotransmission.
",4,1.0603964,7.1371584
"Some patients are able to strengthen their shoulders to limit the day to day dull ache, but with limited mobility and function.
",0,-5.133271,-0.26505414
"Mai says she is taking oil for Sudha, as she has a head ache.
",0,-6.029987,-1.4707583
"One of Ache's slaves, who was not included in the ransom payment, then became a translator for the Elcano expedition.
",1,2.7808037,-1.8755535
"They include headache, fatigue, stress, sleep disturbances, skin prickling, burning sensations and rashes, pain and ache in muscles and many other health problems.
",0,-5.905777,-0.71691287
"Porky explains that he has a stomach ache brought on by overeating at his birthday party.
",0,-5.9426823,-1.8099301
"), ""How to Stay Home from School"" (flu, mumps, stomach ache, or maybe all three.
",0,-5.2382865,-1.2655798
"She took roles in a number of plays in the 1960s and 70s by noted contemporary playwrights such as the role of Flora in Harold Pinter's ""A Slight Ache"", Delia in Alan Ayckbourn's ""Bedroom Farce"", Martha in Edward Albee's ""Who's Afraid Of Virginia Woolf?
",1,4.8012652,-3.323525
"The source of the Trattenbach stream lies to the south of the ""Steinberg"", feeding the ""Kurze Grundache"", a tributary of the ""Kelchsauer Ache"".
",1,5.6281,-1.5369204
"Bart gets a stomach ache after accidentally eating a jagged metal Krusty-O prize packed in his breakfast cereal.
",0,-4.9794116,-1.3904475
"// Around us fear, descending/ Darkness of fear above/ And in my heart how deep unending/ Ache of love!"")
",1,3.7114103,-2.316252
"""Remember When"" realizes that the breaking of what's supposed to be an eternal bond has serious emotional consequences as it captures the ache of post-divorce loneliness.
",0,-5.093944,-0.94978243
"To the south the boundary extends from Ehrwald along the Gaisbach stream and over the Ehrwalder Alm to the Gaistal valley (Leutascher Ache) and continues via Leutasch-Oberweidach and past the Simmelberg to the north to the Drahnbach.
",1,5.3477325,-1.5340612
"Some foot disorders may present with just a mild ache, but other foot disorders can be very serious and limit ability to walk or bear weight.
",0,-4.9289284,0.12823185
"The procedure and style in which Ache Lhamo are performed has changed little since the time of inception in the 14th-15th centuries.
",1,3.1033103,-1.2605116
"The perceptual, or sensory, evidential is used to mark information acquired through direct sensory evidence, either through sight, one of the other senses, or internal state (such as feeling an ache).
",0,-4.214755,0.38455448
"Thus the inhibition of the enzyme AChE may have a lot of different effects.
",4,1.6494055,8.55194
"The Reither Ache, coming from the south and fed by the Goinger Hausbach, which descends from the Wochenbrunner Alp, flows to St. Johann into the Großache in the Leukental.
",1,5.7925897,-2.1938467
"Drinking water quality has improved and the director says he is drinking the tap water without boiling and challenged his customers: “If you get stomach ache after drinking the tap water, I will pay you compensation”.
",0,-5.321563,-1.0740938
"When leptophos binds to the AChE, the acetylcholine does not get inactivated.
",4,1.1360898,7.81444
"On September 21, 2018 the band released a split with Yashira, which included the songs ""Hide From the Light"" (Zao) and ""Led to Ache"" (Yashira).
",1,3.4867132,-2.6519935
"His mother and father are very nice to him and this makes Pony's heart ache when he thinks about leaving them.
",0,-5.4714775,-2.1133769
"Other common symptoms include tinnitus, ear ache, and a feeling of fullness in the ear.
",0,-5.8917885,-1.1962742
"The Swedish band Kid Commando released their only album, ""Holy Kid Commando"", with Ache in 2003.
",1,2.2499638,-1.4433914
"Which is not to say ""Infamous"" ... is a far inferior version ... it's just a lesser version, light in weight and absent the ache ...
",0,-4.7948203,-0.24485452
"That same year, he rode Bally Ache to victory in the Florida Derby and the Flamingo Stakes en route to a second-place finish in the Kentucky Derby and then a win in the Preakness Stakes.
",1,3.7761524,-2.595499
"The ballad ""Cruel"" is sung from the perspective of a self-proclaimed liberal man trying to balance his feminist beliefs with his romantic ache and urge to deliver old-fashioned love platitudes.
",0,-4.406866,-0.21250927
"It was released in December 1981 as the third single from the album ""Seven Year Ache"".
",1,4.8935795,-3.9679334
"Once taken up in the human body, soman not only inhibits AChE, but it is also a substrate for other esterases.
",4,1.2133911,7.8820863
"Gonchen Monastery was founded by Thang Tong Gyalpo (or Tangton Gyelpo) (1385-1464), a Buddhist yogi and polymath, physician, and treasure finder, renowned for founding of Ache Lhamo, the Tibetan opera, and the numerous iron suspension bridges he constructed throughout the Himalayan region.
",1,4.719632,-2.4412303
"The study started with hyperzine A, tacrine, and 2,6-dimethoxyphenyl-N-butylcarbamate, which are all inhibitors of AChE.
",4,1.1367915,8.479347
"By blocking ACh degradation, AChE inhibitors raise the amount of ACh in the neuromuscular junction; the accumulated ACh will then correct for the effect of the curare by activating the receptors not blocked by toxin at a higher rate.
",4,2.086127,9.264464
"Pinter satirises academics or intellectual ""distance"" in several of his plays, beginning with his character Edward, a scholarly writer, in ""A Slight Ache"" (1959) and continuing with Teddy, an English philosophy professor in an American university who refuses to become ""lost in it"", in ""The Homecoming"" (1965), and Devlin, an English academic, in ""Ashes to Ashes"" (1996).
",1,4.444488,-3.2379508
"Isaac Newton is reported to have said, regarding the problem of the Moon's orbit, that """"It causeth my head to ache.""""
",0,-5.8174577,-1.6649164
"Concerned that the show could not be sold on the script alone, Andre with co-host Hannibal Buress and directors Andrew Barchilon and Kitao Sakurai filmed a pilot episode, titled ""Duh Air Ache On Dre Shoe,"" in 2009.
",1,4.4796104,-2.9385903
"Newton is reported to have said, regarding the problem of the Moon's orbit """"It causeth my head to ache.""""
",0,-5.7325525,-1.6825596
"In 2005, Legacy Recordings reissued ""Seven Year Ache"" (1981), ""King's Record Shop"" (1987), and ""Interiors"" (1990), plus a new collection spanning 1979–2003, ""The Very Best of Rosanne Cash"".
",1,4.641006,-3.664092
"She also confessed her deeper ache for love than before.
",0,-4.1719627,-0.8318163
"In fact, Manila wasn't conquered, but it was occupied through a peace pact that joined Legazpi and the three kings Lakandula, Rajah Ache and Rajah Sulayman.
",1,3.671181,-3.0756116
"The bark of the tree is most widely used in preparations for: the expulsion of the placenta after birth and treatment of anaemia; wounds, skin problems, bronchitis, pneumonia, stomach ache and digestive disorders; tuberculosis; and cases of heavy blood loss.
",0,-5.709881,-0.28635818
"In the mammalian brain the majority of AChE occurs as a tetrameric, G4 form (10) with much smaller amounts of a monomeric G1 (4S) form.
",4,1.6350776,7.863039
"Mitchell May of ""Chicago Tribune"" was very positive, writing that on the track, ""the ache in her voice is all too real.""
",0,-4.8117647,-1.0302005
"Including ""An Ache in Every Stake"", ""A Bird in the Head"", ""Calling All Curs"", ""Punch Drunks"", ""No Census, No Feeling"", and ""A Plumbing We Will Go"".
",1,4.4492846,-2.4823875
"Stoißer Ache is a river of Bavaria, Germany.
",1,6.244104,-1.7765517
"If your partner just left you, if a close friend won’t pick up your calls or there’s an ache in your chest ""O"" might speak to you.""
",0,-4.593961,-0.74952257
"A sample of amniotic fluid is removed by amniocentesis, and presence of ACHE can confirm several common types of birth defect, including abdominal wall defects and neural tube defects.
",3,0.8119286,5.1449494
"""The Guardian"" has characterised the lyrical content of ""Circus Maximus"" as a ""skewed reading of certain classical and biblical themes,"" adding that ""the urgent, whispering professes himself a masochistic St. Sebastian ('preferring the ache to the aspirin') and sings of 'The Rape of Lucretia' like a Morrissey who had not stopped at an enthusiasm for Oscar Wilde but mined the whole decadent tradition: Pater, Swinburne, Huysmans.""
",0,-3.9016469,0.16246098
"Moreover, organophosphates act as acetylcholinesterase (AChE) inhibitors.
",4,2.1881878,8.051561
"Stomach Ache Records listed only a Mexican mailing address, and credited to the singles to a fictional person named Charlie Ward, so that any responsibility could be deflected.
",1,4.587599,-2.6748273
"In 1521, Prince Ache was coming fresh from a military victory at the helm of the Bruneian navy and was supposedly on his way back to Maynila with the intent of confronting his cousin when he came upon and attacked the remnants of the Magellan expedition, then under the command of Sebastian Elcano.
",1,3.709337,-2.601499
"Aesculin ingestion can produce stomach ache, spasms, diarrhea, disorientation and even death at high doses.
",0,-5.112916,-1.0286618
"The day prior to the Belmont Stakes, betting favorite Bally Ache came up lame and was withdrawn from the 1½ mile third leg of the Triple Crown.
",1,3.8080857,-2.4145756
"Meat sharing by hunters is an important part of Ache life and, while the majority of the meat acquired by a male may not go directly to the family, it is used to build relations and exchange for other goods.
",1,2.9211984,-1.8645258
"Ache first competed in the Colorado youth elections in 2007.
",2,2.3887935,2.0534024
"In March 2017, Bassett appeared in ""Ache"", an episode of the television series ""Underground"".
",1,2.960059,-1.9277996
"Released on 16 November 2010 through Hydra Head Records, it combines the band's out-of-print, debut 2004 EP ""Heart Ache"" with a previously unreleased EP titled ""Dethroned"".
",1,3.8361769,-3.2676055
"""The Discovery of Dawn"" was published in 2007, and ""That Mad Ache"" was published in 2009, bound together with Hofstadter's essay ""Translator, Trader: An Essay on the Pleasantly Pervasive Paradoxes of Translation"".
",1,4.4858403,-3.5243802
"Vöcklabruck's name derives from the River Vöckla which runs through the town, whose name in turn originates from a person's name ('Vechela') and 'Ache', meaning 'flowing water' or 'river'.
",1,4.8650875,-1.0928046
"The Sweetest Ache also earned him the title of Best Male Solo Artist at The Welsh Music Awards 2004.
",1,3.7644222,-3.2323
"Rajah Matanda, then simply known as the ""Young Prince"" Ache, was raised alongside his cousin, who was ruler of Tondo - presumed by some to be a young Bunao Lakandula, although not specifically named in the accounts.
",1,4.521705,-2.6080506
"In Philippine folk tradition, Rajah Salalila (; Baybayin: , Sanskrit: शरीर, ""syarirah"") was the Rajah or paramount ruler of the early Indianized Philippine settlement of Maynila, and the father of the individual named Ache, who would eventually be well known as Rajah Matanda.
",1,4.4140263,-2.2453313
"Srinivasacharya excused himself from attending the ceremony on the pretext of suffering from severe stomach ache.
",0,-5.5270505,-1.564346
"Adverse drug reactions from cyclophosphamide are related to the cumulative medication dose and include chemotherapy-induced nausea and vomiting, bone marrow suppression, stomach ache, hemorrhagic cystitis, diarrhea, darkening of the skin/nails, alopecia (hair loss) or thinning of hair, changes in color and texture of the hair, lethargy, and profound gonadotoxicity.
",0,-6.152637,-0.87276375
"Johan Hadorph noted in 1680 that the name of the deceased in the inscription had been bitten off by locals who believed that doing so would help against tooth ache.
",0,-4.996658,-0.82622534
"Anticonvulsants are used to control the seizures and oximes are used to reactivate the inhibited AChE.
",4,1.3783736,8.070506
"The critic A. E. F. Dickinson wrote in a 1969 study, ""Their common theme is nominally love unrequited or lost, symbolizing, arguably, an ache for vanished or unattainable beauty.
",0,-4.5268426,-0.8329148
"Immediately after this bottleneck the Windauer Ache joins the Brixenbach from the south.
",1,4.7607574,-1.9466411
"The non-specific effects should not be confused with the side effects of vaccines (such as local reactions at the site of vaccination or general reactions such as fever, head ache or rash, which usually resolve within days to weeks – or in rare cases anaphylaxis).
",0,-5.7080216,-0.70054865
"Lhamo, or Ache Lhamo, is a classical secular theatre of Tibet with music and dance that has been performed for centuries, whose nearest western equivalent is opera.
",1,5.419786,-1.5163201
"Pemberton described the feel of the episode as Pinteresque, comparing it to Harold Pinter's ""A Slight Ache"".
",1,5.1845884,-3.6717021
"The Krimmler Ache itself rises at a height of about at the to the valley at the east.
",1,2.9100344,-2.1600256
"My arms, my face, my sides all ache.
",0,-4.508878,-1.9261204
"It is located in the Leukental valley, on the Kitzbühler Ache stream, halfway between St. Johann in Tirol and Kitzbühel.
",1,5.409481,-1.9113292
"Cash's career picked up considerable momentum with the release of her second album, ""Seven Year Ache"", in 1981.
",1,4.7375164,-3.879781
"To the north is the ""Wielingerkees"", to the northeast the ""Sandbodenkees"" flows eastwards and down into the ""Sandboden"" and further into the Fuscher Ache.
",1,5.0358353,-1.9453347
"After about one kilometre the larger Kelchsauer Ache (also from the south) joins the river.
",1,4.89106,-1.7315713
"The Academy Film Archive preserved ""Dummy Ache"" in 2013.
",1,4.030295,-3.0373108
"The Heart Ache EP is the first release by Jesu.
",1,3.4938178,-2.7000275
"""Midnight Organ Flight"" is full of rousing barnburners that flicker with soul, ballads that ache with masculine vulnerability, and Frightened Rabbit's best song yet, opener ""The Modern Leper"""".
",0,-4.229976,-0.97890127
"Ache has not been analyzed in classifications of Southeastern Loloish by Pelkey (2011) and Lama (2012), and hence remains unclassified within the Loloish branch.
",2,3.2728994,1.8172895
"Andre described himself as being ""flat broke"" and ""scraping by doing commercials and random stand-up,"" including performing as a caveman for Geico, when he produced the pilot for ""The Eric Andre Show"", known originally as ""Duh Air Ache On Dre Shoe"".
",1,4.29346,-2.7738123
"He has treated more than 35000 patients suffering from various chronic diseases like Back ache, spondilitis, asthma, diabetes, heart problems, arthritis, hypertension, blood pressure, digestive disorders, psychosomatic disorders and many more through Yoga therapy centers in Nasik and other cities.
",0,-4.754331,-0.024654021
"At , near Sölden, it takes up the and its name changes to Venter Ache.
",1,4.4191804,-2.1312172
"On the production, she calls it ""deft"" and states that it ""underscores the ache in each word.""
",0,-4.763024,-0.7737404
"Elevated expression levels of CCL2/MCP-1, CCL5/RANTES and CCL17/TARC which result in chemoattracted CD4+ and CD8+ T cell populations to the surrounding area may be responsible for exerting a downmodulatory effect on the AchE and CHRM3 expressions.
",-1,4.876392,1.5821016
"When diazinon enters the body, it is oxidatively decomposed to diazoxon, an organophosphate compound that is much more poisonous than diazinon; it mainly causes the inhibition of AChE.
",4,1.2347678,8.235429
"""No Man's Land"" was Wheeler's 14th Pinter production, which included the American premieres of ""The Dwarfs"", ""A Slight Ache"", and ""The Room"".
",1,4.5364833,-3.8323035
"The Ötztaler Ache flows through the Ötztal valley, a southern branch the Inntal.
",1,5.50066,-2.007214
"""Ache"" is the part two of four music videos.
",1,3.4110727,-2.2000232
"During this time, she made a string of short films, formed a rock band called Century Ache, and had a shop at the Chatuchak Weekend Market where she sold T-shirts.
",1,3.4190228,-2.5822423
"""The New York Times"" noted that ""Wu suffuses the film with a painfully mature understanding of the ache of longing for the impossible.""
",0,-5.10791,-0.6110588
"Richard Corliss of ""Time"" magazine believed that ""for once she's not playing a waif or a child princess but a mature, full-bodied woman"" and commended her ""vibrancy, grittiness and ache, all performed with a virtuosa's easy assurance"".
",0,-4.2858944,-0.5049824
"When a close friend suddenly dies of a heart attack at a barbecue, Ray becomes convinced that every ache, pain and twinge he experiences is a sign of his own impending death.
",0,-4.7427306,-0.47913846
"In the meantime, Rajah Matanda, then simply known as the ""Young Prince"" Ache, was raised alongside his cousin, who was ruler of Tondo - presumed by some to be a young Bunao Lakandula, although not specifically named in the Spanish accounts.
",1,4.6320167,-2.5452414
"Femme Fatale's second album, ""As You Sow, So Shall You Reap"", was released by Ache in 2002.
",1,2.4979851,-1.7643613
"Acute exposure to cadmium fumes may cause flu-like symptoms including chills, fever, and muscle ache sometimes referred to as ""the cadmium blues.""
",0,-5.690399,-0.42691174
"My voice is not classically trained--there's smoke in there (though I'm not a smoker) and some ache, hopefully some soul.
",0,-4.1860175,-0.68615973
"""The puzzle of the fish canal"" is mainly about the Iran–Iraq War, it focuses on an Iran-Iraq war soldier named Jalil who visits a medical Department and talk about his ear ache with him.
",0,-4.802984,-0.901902
"In 1990, Wallens published his autobiography ""Flying Made My Arms Ache"".
",1,3.6092277,-3.4755375
"Scott-Heron sings straight-out, with an ache in his voice that conveys pain, bitterness and tenderness with equal grace and, in most cases, subtlety.
",0,-4.1276865,-0.35979086
"The album includes a cover version of Rosanne Cash's ""Seven Year Ache,"" with Cash even providing background vocals.
",1,4.825817,-3.7170134
"Relative to its short plasma half life of 8 to 12 minutes, phenserine exhibits a long duration of action with the half-life of 8.25 hours in which the hindering effect on AChE is time-dependently faded.
",4,0.70723885,7.517499
"However, physiological functions of this AChE type are not completely known.
",4,1.216941,7.3790045
"To them it voiced the ache of separation and the wistfulness they felt for the girl back home, for the innocence of youth..."" Poet Carl Sandburg wrote, ""We have learned to be a little sad and a little lonesome without being sickly about it.
",0,-4.9587216,-0.9591473
"It was found, that the positively charged nitrogen on palmatine binds in the gorge of active sire of AChE.
",4,1.2786033,7.3918557
"Bally Ache, under jockey Bobby Ussery, was the second choice.
",1,3.7156441,-2.39019
"Over the next few years, he would release two more singles, a 12"" EP, and four full-length albums, ""Deaf"", ""Ache"", ""Hole"" and ""Nail"" (Some Bizzare Records) .
",1,3.407822,-2.5500393
"Carolina Ache Batlle (born 19 November 1980) is a Uruguayan lawyer and politician of the Colorado Party, serving as Deputy Minister of Foreign Relations since 1 March 2020.
",1,3.899154,-1.4972944
"Wherof often tymes is sene to ensue ache, or the decreas of strength or agilitie in the armes: where, in shotyng, if the shooter use the strength of his bowe within his owne tiller, he shal neuer be therwith grieued or made more feble.
",0,-3.729545,0.059049536
"It lies on the small river known as the Mühlheimer Ache, a tributary of the River Inn.
",1,5.2675376,-1.8131189
"When given more of a role, he often appears to have little-to-no patience for any animal that provokes him, usually responding with threats, such as when a truth-telling Private nearly revealed a secret about him in the ""Truth Ache"" episode involving a ""vacation"" in Tijuana.
",1,3.2882407,-2.6395397
"The underlying mechanism involves the inhibition of acetylcholinesterase (AChE), leading to the buildup of acetylcholine (ACh) in the body.
",4,3.0260952,9.563094
"The condition may cause chronic pain, such as a constant dull ache, which can be worsened by standing or sex.
",0,-5.300276,-0.40213314
"Königsseer Ache is a river of Bavaria, Germany.
",1,6.2981186,-1.8191577
"The boy's dread is captured symbolically (although Nabokov hated talk of symbols) by his mis-remembering a poem in front of his class; he recalls the dramatic 'ache' instead of the innocuous 'orache', a weed After much dread over his father's duel, which includes calling to mind Lenski falling like a ""black sack"" in Pushkin's Eugene Onegin (one of Nabokov's Russian favorites), the same student reveals to Peter that the events of the duel are recounted in that day's paper.
",0,-3.6404166,0.17008333
"The first release on Ache Records was Hot Hot Heat's ""Hot Hot Heat"", a four-song EP.
",1,3.939461,-1.7302376
"The structure and mechanism of action of AChE have been elucidated from the crystal structure of the enzyme.
",4,1.8278775,8.585524
"Recorded entirely alone over six days in a tiny 200-year-old cottage on the top of a mountain in Mid Wales, Alone on a Mountain Top was the polar opposite to the orchestral polish and drama of The Sweetest Ache.
",1,4.296335,-3.2890558
"During the first day of filming Hasselhoff mentions that he had a stomach ache in the plastic surgery/recovery scenes which caused him to convincingly moan and groan with pain.
",0,-5.562388,-1.7837005
"While there, Silver worked on the acetylcholine system, mapping the enzymes, choline acetyltransferase (ChAT) and acetylcholinesterase (AchE) and investigating the nerve transport mechanism.
",-1,6.3803477,1.7769719
"In the neuromuscular junctions AChE expresses in asymmetric form which associates with ColQ or subunit.
",4,1.5597357,8.541716
"worked on a group of enzyme systems, were able to achieve monitoring and direct analysis of enzyme-catalyzed reaction by DIOS-MS. One famous result was the reaction of acetylcholineesterase (AChE) with acetylcholine producing choline.
",4,2.2032588,8.585666
"Country music historian Paul Kingsbury also highlighted her ""ache"", saying in 2007, ""Cline's hit recording swings with such velvety finesse, and her voice throbs and aches so exquisitely, that the entire production sounds absolutely effortless.""
",0,-4.082316,-0.31622902
"School Library Journal talks about the emotional connection readers will have ""Readers will ache for her as she misreads cues and pushes Susan away, even though she yearns to be enfolded in a hug.
",0,-4.280397,-1.5702695
"Interestingly, the father is not very involved in childcare among the Ache.
",1,2.157474,-1.912385
"The Dornbirner Ach (also called ""Dornbirner Ache"") is a stream in Vorarlberg, Austria, with its source in the mountains near the alpine village (belongs to Dornbirn).
",1,6.302684,-1.7049001
"Rather, the acetylcholine is broken down by AChE into acetate and choline which is then taken up by the presynaptic terminal where the choline together with acetyl CoA is resynthesized into acetylcholine.
",4,1.5927533,8.706173
"Their debut album, ""This Is an Ad for Cigarettes"", was released 20 March 2007 by Ache Records [https://web.archive.org/web/20080616021052/http://www.acherecords.com/.
",1,4.14905,-1.7759444
"We Are They Who Ache with Amorous Love is an album by the rock group Half Japanese, released in 1990.
",1,3.8952665,-2.9687989
"Other unclassified Loloish languages are Gokhy (Gɔkhý), Lopi and Ache.
",1,4.1142097,-2.3426354
"The following systemic symptoms may also occur: chest discomfort, fever, sore throat, difficulty in swallowing, loss of voice, weak feeling in limbs, walking haltingly, general ache, lockjaw, and difficulty in breathing.
",0,-5.4959197,-0.057826445
"His humanity, and his disagreement in the ""Jewish Question"" appears even here, too – a quote from one of his letters, which he sent to his father from Kiev: ""[...] Yet another sad topic: the Jewish companies, as I hear, -there 20 or 30 000 are at the mercy of the sadist's passions, in every regard; the stomach of man gets ache [looking at this; it is abhorrent, that in the 20th century, it happens at us, too... [...] I fear, we will pay for this very dearly once.
",0,-4.287775,-0.33958605
"Cholinergic syndrome occurs in acute poisonings with OP pesticides and is directly related to levels of AChE activity.
",4,0.9245089,7.875201
"On 3 January 2020, Ache signed a five-year contract with German club Eintracht Frankfurt.
",1,3.7763133,-1.5807632
"In Malta and many North African as well as Middle Eastern countries, orange blossom water is widely used as medicine for stomach ache and given to small children as well as adults.
",0,-5.7141848,-0.6310411
"The circus owner later finds the tiger asleep from a stomach ache.
",0,-5.307757,-1.5899546
"As a result, the ACHE Crawler first downloads web links that has the higher relevance and saves resources by not downloading irrelevant data.
",3,1.4406539,4.7306924
"The most important is the Trattenbach which starts as a trickle from a high cirque at about above sea level between the mountains of the Zweitausender and the Rossgruberkogel south of the Kleiner Rettenstein, and is fed by several other springs before it joins the Jochberger Ache.
",1,5.435772,-2.0848954
"Symptoms will often include pain or ache over the front and outer aspect of the shoulder, pain aggravated by leaning on the elbow and pushing upwards on the shoulder (such as leaning on the armrest of a reclining chair), intolerance of overhead activity, pain at night when lying directly on the affected shoulder, pain when reaching forward (e.g.
",0,-5.6341457,-0.91591454
"The valley lies in the Kitzbühel Alps and its main river of the valley is the Brixentaler Ache.
",1,6.2042565,-1.8772235
"This time his running-mate was outgoing Industry Minister (from the Lacalle administration) Eduardo Ache.
",1,3.1128166,-2.2636943
"The IC50 of lycorine was found to vary between the different species it can be found in, but a common deduction from the experiments on lycorine was that it had some effect on inhibiting AChE.
",4,0.8987229,8.177282
"four times with 'ache in his voice', followed by one final guitar solo.
",0,-3.6281712,-0.06265025
"Several of the songs on these tapes (""Ache"", ""Let's Get Back"", ""Move On"", ""Paulina"", and ""Sometimes"") later appeared on their 1992 debut album, ""No Doubt"".
",1,3.2055507,-2.353028
"From the waterfall the ""Rettenbach"" forms the boundary between the parishes of Going am Wilden Kaiser and St. Johann in Tirol and discharges in Rettenbach into the ""Reither Ache"" river.
",1,6.1369576,-1.8107328
"Unlike the ""Heart Ache"" EP, where Justin Broadrick executed all instrumentation himself, this release features Ted Parsons on drums, Diarmuid Dalton on bass, and a guest appearance by Paul Neville on guitar on the track ""Man/Woman"".
",1,4.048686,-3.0658596
"The idea to weave a story around the next generation came from a line from the introductory song 'Mora Dujonai Rajar Jamai' in 'Hirak Rajar Deshe'—""aar ache polapan, ek khan ek khan... (we have one child each)"".
",0,-2.6377122,-0.15591997
"After leaving the Leukentals and Tyrol the river is known in Bavaria as the ""Tiroler Ache"" until it discharges into the Chiemsee lake, and its valley is known as the Achental.
",1,6.139362,-1.4804059
